Unnamed: 0,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,ingredient_list,cleaned_ingredients,units,quantity,preparation_notes
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,3  baby cucumbers,baby cucumbers,,3.0,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,seeded and cut into cubes,cubes,,,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,1 cup crumbled feta cheese,feta cheese,cup,1.0,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,½ cup mint leaves,mint,cup,0.5,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,sliced thinly,,slice,,thinly
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,8 tablespoons butter,butter,tablespoon,8.0,
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,divided,,,,divided
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,1 pound peeled and deveined bay shrimp,deveined bay shrimp,pound,1.0,peeled
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,1 tablespoon lemon juice,lemon juice,tablespoon,1.0,
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,divided,,,,divided
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,1 pinch garlic salt,garlic salt,pinch,1.0,
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,or to taste,,,,
328,Pan-Fried Shrimp,5 mins,5 mins,10 mins,4,1 pound shrimp,"8 tablespoons butter, divided, 1 pound peeled and deveined bay shrimp, 1 tablespoon lemon juice, divided, 1 pinch garlic salt, or to taste,   salt and ground black pepper to taste","Melt 6 tablespoons butter in a large skillet over high heat. Add shrimp; cook and stir in hot butter until browned, about 2 minutes. Reduce heat to medium-low.
Stir in 1 1/2 teaspoons lemon juice, garlic salt, salt, and pepper; cook until heated through, about 1 minute. Remove from heat; stir in remaining 2 tablespoons butter and 1 1/2 teaspoons lemon juice.",4.5,https://www.allrecipes.com/recipe/258426/pan-fried-shrimp/,/Seafood/Shellfish/Shrimp/,"Total Fat 24g 31%, Saturated Fat 15g 74%, Cholesterol 234mg 78%, Sodium 483mg 21%, Total Carbohydrate 0g 0%, Total Sugars 0g, Protein 19g, Vitamin C 4mg 19%, Calcium 42mg 3%, Iron 3mg 15%, Potassium 173mg 4%","Prep Time: 5 mins, Cook Time: 5 mins, Total Time: 10 mins, Servings: 4, Yield: 1 pound shrimp",https://www.allrecipes.com/thmb/-B_6W9N3G5M3A0RlkzJlDF23ckw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4600372-d5c775915fe34f12a76d6dede8b6a4af.jpg,salt and ground black pepper to taste,salt black pepper,,,ground
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,9 ounces penne pasta,penne pasta,ounce,9.0,
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,2 tablespoons butter,butter,tablespoon,2.0,
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,½ cup grated Parmesan cheese,parmesan cheese,cup,0.5,grated
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,3 tablespoons crumbled Gorgonzola cheese,s gorgonzola cheese,tablespoon,3.0,
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,½ cup heavy whipping cream,heavy whipping cream,cup,0.5,
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,1 large pear,large pear,,1.0,
451,Gorgonzola Pear Pasta,10 mins,15 mins,25 mins,2,,"9 ounces penne pasta, 2 tablespoons butter, ½ cup grated Parmesan cheese, 3 tablespoons crumbled Gorgonzola cheese, ½ cup heavy whipping cream, 1 large pear, peeled and cubed, ½ cup chopped toasted walnuts,   ground black pepper to taste","Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",4.6,https://www.allrecipes.com/recipe/206356/gorgonzola-pear-pasta/,/Main Dishes/Pasta/,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%","Prep Time: 10 mins, Cook Time: 15 mins, Total Time: 25 mins, Servings: 2",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,peeled and cubed,,,,peeled
