recipe_id,recipe_name,prep_time,cook_time,servings,yield,ingredient_id,units,quantity,preparation_notes,directions,cusine_path,nutrition,img_src,youtube_url
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,PP,ounces,9,,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,1145,tablespoon,2,,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,1032,cup,0.5,grated,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,1004,tablespoon,3,crumbled,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,1053,cup,0.5,heavy,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,E051,,1,peeled and cubed,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,H021,cup,0.5,chopped toasted,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
451,Gorgonzola Pear Pasta,10 mins,15 mins,2,,2023,,,ground | to taste,"Bring a large pot of lightly salted water to a rolling boil. Cook penne in the boiling water, stirring occasionally, until tender yet firm to the bite, about 11 minutes; drain.
Return drained pasta to the pot; stir butter, Parmesan cheese, and Gorgonzola cheese into pasta and place over medium heat; cook until the cheese is completely melted. Pour cream into pasta mixture; stir. Remove from heat and fold in pear. Top with walnuts. Season with pepper and serve.",Main Dishes,"Total Fat 69g 88%, Saturated Fat 29g 146%, Cholesterol 147mg 49%, Sodium 712mg 31%, Total Carbohydrate 237g 86%, Dietary Fiber 28g 99%, Total Sugars 17g, Protein 74g, Vitamin C 5mg 26%, Calcium 389mg 30%, Iron 1mg 8%, Potassium 333mg 7%",https://www.allrecipes.com/thmb/oHJcVNwpTSwFVg_bJ32wQdVKXdQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/417586-bac5d533d4e040119a884043146e476c.jpg,https://youtu.be/GvEXG_X-Clw?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,E009,,3,ripe | mashed,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,19335,cup,1,,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,M001,,1,,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,1145,cup,0.25,melted,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,20481,cup,1.5,,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,18372,teaspoon,1,,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
582,Joy's Easy Banana Bread,15 mins,1 hrs,10,1 9x5-inch loaf,2047,teaspoon,1,,"Preheat the oven to 325 degrees F (165 degrees C). Grease a 9x5-inch loaf pan.
Combine bananas, sugar, egg, and butter together in a bowl. Mix flour and baking soda together in a separate bowl; stir into banana mixture until batter is just mixed. Stir in salt; pour batter into the prepared loaf pan.
Bake in the preheated oven until a toothpick inserted in the center of the bread comes out clean, about 1 hour.











Dotdash Meredith Food Studios
",Bread,"Total Fat 5g 7%, Saturated Fat 3g 16%, Cholesterol 31mg 10%, Sodium 399mg 17%, Total Carbohydrate 42g 15%, Dietary Fiber 1g 5%, Total Sugars 24g, Protein 3g, Vitamin C 3mg 16%, Calcium 9mg 1%, Iron 1mg 6%, Potassium 155mg 3%",https://www.allrecipes.com/thmb/j7X-zgn5hOCJDqi21G0PHjZtPyQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/241707-joys-easy-banana-bread-mfs-287-a6d07a3519d74ba0b420fa5cbcef4909.jpg,https://youtu.be/UHOJUtn6EMY?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,5061,,3,"cooked, boneless | halves, diced","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,9070,cup,0.33333, dried ,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,11143,cup,0.33333, diced ,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,12142,cup,0.33333," toasted, chopped","In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,4018,cup,0.33333,low-fat,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,1088,tablespoon,1,,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,2047,teaspoon,0.5,,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,2023,teaspoon,0.5, ground ,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
177,Cherry Chicken Salad,15 mins,,4,4 servings,9004,cup,0.33333, cubed | Optional,"In a large bowl, combine the chicken, dried cherries, celery, nuts, mayonnaise, milk, salt and pepper and apple if desired. Toss together well and refrigerate until chilled. Serve on toasted cracked wheat bread or croissants.",Salad,"Total Fat 13g 16%, Saturated Fat 2g 12%, Cholesterol 62mg 21%, Sodium 356mg 15%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 8%, Total Sugars 8g, Protein 24g, Vitamin C 1mg 5%, Calcium 34mg 3%, Iron 1mg 7%, Potassium 230mg 5%",https://www.allrecipes.com/thmb/aKCKs0GrF4JY1s3kTEqZgsx8wf0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/39072-ddc963c7bc114cedad71d6420951c314.jpg,https://youtu.be/YkZlerfqTnI?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,1145,tablespoons,2,,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,20481,tablespoons,2,,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,2047,teaspoon,0.5,,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,4,4 servings,1077,cup,1,,"Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",Sauces and Condiments,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,https://youtu.be/OzpX02vVsNM?feature=shared
